a1a5,5r1k/6pp/P3p3/6n1/1p1q3P/1P6/3NQPP1/R5K1,e2e6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2f1 e2e1 e2d1 d2e4 d2c4 d2f3 d2f1 d2b1 g1h2 g1h1 g1f1 a1a5 a1a4 a1a3 a1a2 a1f1 a1e1 a1d1 a1c1 a1b1 h4g5 a6a7 h4h5 g2g3 g2g4
d4h4,5r1k/6pp/P3p3/R5n1/1p1q3P/1P6/3NQPP1/6K1,h8g8 f8g8 f8e8 f8d8 f8c8 f8b8 f8a8 f8f7 f8f6 f8f5 f8f4 f8f3 f8f2 g5f7 g5e4 g5h3 g5f3 d4d8 d4d7 d4a7 d4f6 d4d6 d4b6 d4e5 d4d5 d4c5 d4h4 d4g4 d4f4 d4e4 d4c4 d4e3 d4d3 d4c3 d4f2 d4d2 d4b2 d4a1 h7h6 g7g6 e6e5 h7h5
a6a7,5r1k/6pp/P3p3/R5n1/1p5q/1P6/3NQPP1/6K1,a5g5 a5f5 a5e5 a5d5 a5c5 a5b5 a5a4 a5a3 a5a2 a5a1 e2e6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2f1 e2e1 e2d1 d2e4 d2c4 d2f3 d2f1 d2b1 g1f1 a6a7 g2g3 f2f3 g2g4 f2f4
f8a8,5r1k/P5pp/4p3/R5n1/1p5q/1P6/3NQPP1/6K1,h8g8 f8g8 f8e8 f8d8 f8c8 f8b8 f8a8 f8f7 f8f6 f8f5 f8f4 f8f3 f8f2 g5f7 g5e4 g5h3 g5f3 h4h6 h4h5 h4g4 h4f4 h4e4 h4d4 h4c4 h4h3 h4g3 h4h2 h4f2 h4h1 h7h6 g7g6 e6e5 h7h5
e2e5,r6k/P5pp/4p3/R5n1/1p5q/1P6/3NQPP1/6K1,a5a6 a5g5 a5f5 a5e5 a5d5 a5c5 a5b5 a5a4 a5a3 a5a2 a5a1 e2e6 e2a6 e2h5 e2e5 e2b5 e2g4 e2e4 e2c4 e2f3 e2e3 e2d3 e2f1 e2e1 e2d1 d2e4 d2c4 d2f3 d2f1 d2b1 g1f1 g2g3 f2f3 g2g4 f2f4
f7f5,rnbqkbnr/pppppppp/8/8/3P4/8/PPP1PPPP/RNBQKBNR,g8h6 g8f6 b8c6 b8a6 h7h6 g7g6 f7f6 e7e6 d7d6 c7c6 b7b6 a7a6 h7h5 g7g5 f7f5 e7e5 d7d5 c7c5 b7b5 a7a5
g2g3,rnbqkbnr/ppppp1pp/8/5p2/3P4/8/PPP1PPPP/RNBQKBNR,g1h3 g1f3 e1d2 d1d3 d1d2 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 d4d5 h2h3 g2g3 f2f3 e2e3 c2c3 b2b3 a2a3 h2h4 g2g4 f2f4 e2e4 c2c4 b2b4 a2a4
g8f6,rnbqkbnr/ppppp1pp/8/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,g8h6 g8f6 e8f7 b8c6 b8a6 h7h6 g7g6 e7e6 d7d6 c7c6 b7b6 a7a6 f5f4 h7h5 g7g5 e7e5 d7d5 c7c5 b7b5 a7a5
f1g2,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PP1P/RNBQKBNR,g1h3 g1f3 f1h3 f1g2 e1d2 d1d3 d1d2 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 d4d5 g3g4 h2h3 f2f3 e2e3 c2c3 b2b3 a2a3 h2h4 f2f4 e2e4 c2c4 b2b4 a2a4
g7g6,rnbqkb1r/ppppp1pp/5n2/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,h8g8 e8f7 b8c6 b8a6 f6g8 f6h5 f6d5 f6g4 f6e4 h7h6 g7g6 e7e6 d7d6 c7c6 b7b6 a7a6 f5f4 h7h5 g7g5 e7e5 d7d5 c7c5 b7b5 a7a5
g1f3,rnbqkb1r/ppppp2p/5np1/5p2/3P4/6P1/PPP1PPBP/RNBQK1NR,g2b7 g2c6 g2d5 g2e4 g2h3 g2f3 g2f1 g1h3 g1f3 e1d2 e1f1 d1d3 d1d2 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 d4d5 g3g4 h2h3 f2f3 e2e3 c2c3 b2b3 a2a3 h2h4 f2f4 e2e4 c2c4 b2b4 a2a4
f8g7,rnbqkb1r/ppppp2p/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,h8g8 f8g7 f8h6 e8f7 b8c6 b8a6 f6g8 f6h5 f6d5 f6g4 f6e4 h7h6 e7e6 d7d6 c7c6 b7b6 a7a6 g6g5 f5f4 h7h5 e7e5 d7d5 c7c5 b7b5 a7a5
e1g1,rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQK2R,f3g5 f3e5 f3h4 f3d2 f3g1 g2h3 g2f1 h1g1 h1f1 e1d2 e1f1 d1d3 d1d2 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 e1g1 d4d5 g3g4 h2h3 e2e3 c2c3 b2b3 a2a3 h2h4 e2e4 c2c4 b2b4 a2a4
e8g8,rnbqk2r/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQ1RK1,h8g8 h8f8 e8f8 e8f7 b8c6 b8a6 g7f8 g7h6 f6g8 f6h5 f6d5 f6g4 f6e4 e8g8 h7h6 e7e6 d7d6 c7c6 b7b6 a7a6 g6g5 f5f4 h7h5 e7e5 d7d5 c7c5 b7b5 a7a5
c2c4,rnbq1rk1/ppppp1bp/5np1/5p2/3P4/5NP1/PPP1PPBP/RNBQ1RK1,f3g5 f3e5 f3h4 f3d2 f3e1 g2h3 g2h1 g1h1 f1e1 d1d3 d1d2 d1e1 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 d4d5 g3g4 h2h3 e2e3 c2c3 b2b3 a2a3 h2h4 e2e4 c2c4 b2b4 a2a4
d7d6,rnbq1rk1/ppppp1bp/5np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,g8h8 g8f7 f8e8 f8f7 d8e8 b8c6 b8a6 g7h8 g7h6 f6e8 f6h5 f6d5 f6g4 f6e4 h7h6 e7e6 d7d6 c7c6 b7b6 a7a6 g6g5 f5f4 h7h5 e7e5 d7d5 c7c5 b7b5 a7a5
b1c3,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/5NP1/PP2PPBP/RNBQ1RK1,f3g5 f3e5 f3h4 f3d2 f3e1 g2h3 g2h1 g1h1 f1e1 d1a4 d1d3 d1b3 d1d2 d1c2 d1e1 c1h6 c1g5 c1f4 c1e3 c1d2 b1c3 b1a3 b1d2 d4d5 c4c5 g3g4 h2h3 e2e3 b2b3 a2a3 h2h4 e2e4 b2b4 a2a4
c7c6,rnbq1rk1/ppp1p1bp/3p1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,g8h8 g8f7 f8e8 f8f7 d8e8 d8d7 c8d7 c8e6 b8d7 b8c6 b8a6 g7h8 g7h6 f6e8 f6d7 f6h5 f6d5 f6g4 f6e4 h7h6 e7e6 c7c6 b7b6 a7a6 g6g5 d6d5 f5f4 h7h5 e7e5 c7c5 b7b5 a7a5
d1c2,rnbq1rk1/pp2p1bp/2pp1np1/5p2/2PP4/2N2NP1/PP2PPBP/R1BQ1RK1,f3g5 f3e5 f3h4 f3d2 f3e1 c3d5 c3b5 c3e4 c3a4 c3b1 g2h3 g2h1 g1h1 f1e1 d1a4 d1d3 d1b3 d1d2 d1c2 d1e1 c1h6 c1g5 c1f4 c1e3 c1d2 a1b1 d4d5 c4c5 g3g4 h2h3 e2e3 b2b3 a2a3 h2h4 e2e4 b2b4 a2a4
b8a6,rnbq1rk1/pp2p1bp/2pp1np1/5p2/2PP4/2N2NP1/PPQ1PPBP/R1B2RK1,g8h8 g8f7 f8e8 f8f7 d8e8 d8d7 d8c7 d8b6 d8a5 c8d7 c8e6 b8d7 b8a6 g7h8 g7h6 f6e8 f6d7 f6h5 f6d5 f6g4 f6e4 h7h6 e7e6 b7b6 a7a6 g6g5 d6d5 c6c5 f5f4 h7h5 e7e5 b7b5 a7a5
a2a3,r1bq1rk1/pp2p1bp/n1pp1np1/5p2/2PP4/2N2NP1/PPQ1PPBP/R1B2RK1,f3g5 f3e5 f3h4 f3d2 f3e1 c3d5 c3b5 c3e4 c3a4 c3d1 c3b1 g2h3 g2h1 c2f5 c2e4 c2a4 c2d3 c2b3 c2d2 c2d1 c2b1 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 a1b1 d4d5 c4c5 g3g4 h2h3 e2e3 b2b3 a2a3 h2h4 e2e4 b2b4 a2a4
d8e8,r1bq1rk1/pp2p1bp/n1pp1np1/5p2/2PP4/P1N2NP1/1PQ1PPBP/R1B2RK1,g8h8 g8f7 f8e8 f8f7 d8e8 d8d7 d8c7 d8b6 d8a5 c8d7 c8e6 a8b8 g7h8 g7h6 f6e8 f6d7 f6h5 f6d5 f6g4 f6e4 a6b8 a6c7 a6c5 a6b4 h7h6 e7e6 b7b6 g6g5 d6d5 c6c5 f5f4 h7h5 e7e5 b7b5
e2e4,r1b1qrk1/pp2p1bp/n1pp1np1/5p2/2PP4/P1N2NP1/1PQ1PPBP/R1B2RK1,f3g5 f3e5 f3h4 f3d2 f3e1 c3d5 c3b5 c3e4 c3a4 c3a2 c3d1 c3b1 g2h3 g2h1 c2f5 c2e4 c2a4 c2d3 c2b3 c2d2 c2d1 c2b1 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 a1a2 a1b1 d4d5 c4c5 g3g4 a3a4 h2h3 e2e3 b2b3 h2h4 e2e4 b2b4
e7e5,r1b1qrk1/pp2p1bp/n1pp1np1/5p2/2PPP3/P1N2NP1/1PQ2PBP/R1B2RK1,g8h8 g8f7 f8f7 e8d8 e8f7 e8d7 c8d7 c8e6 a8b8 g7h8 g7h6 f6d7 f6h5 f6d5 f6g4 f6e4 a6b8 a6c7 a6c5 a6b4 f5e4 h7h6 e7e6 b7b6 g6g5 d6d5 c6c5 f5f4 h7h5 e7e5 b7b5
d4e5,r1b1qrk1/pp4bp/n1pp1np1/4pp2/2PPP3/P1N2NP1/1PQ2PBP/R1B2RK1,f3g5 f3e5 f3h4 f3d2 f3e1 c3d5 c3b5 c3a4 c3e2 c3a2 c3d1 c3b1 g2h3 g2h1 c2a4 c2d3 c2b3 c2e2 c2d2 c2d1 c2b1 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 a1a2 a1b1 e4f5 d4e5 d4d5 c4c5 g3g4 a3a4 h2h3 b2b3 h2h4 b2b4
d6e5,r1b1qrk1/pp4bp/n1pp1np1/4Pp2/2P1P3/P1N2NP1/1PQ2PBP/R1B2RK1,g8h8 g8f7 f8f7 e8d8 e8f7 e8e7 e8d7 e8e6 e8e5 c8d7 c8e6 a8b8 g7h8 g7h6 f6d7 f6h5 f6d5 f6g4 f6e4 a6b8 a6c7 a6c5 a6b4 d6e5 f5e4 h7h6 b7b6 g6g5 d6d5 c6c5 f5f4 h7h5 b7b5
b2b4,r1b1qrk1/pp4bp/n1p2np1/4pp2/2P1P3/P1N2NP1/1PQ2PBP/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 c3d5 c3b5 c3a4 c3e2 c3a2 c3d1 c3b1 g2h3 g2h1 c2a4 c2d3 c2b3 c2e2 c2d2 c2d1 c2b1 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 a1a2 a1b1 e4f5 c4c5 g3g4 a3a4 h2h3 b2b3 h2h4 b2b4
a6c7,r1b1qrk1/pp4bp/n1p2np1/4pp2/1PP1P3/P1N2NP1/2Q2PBP/R1B2RK1,g8h8 g8f7 f8f7 e8d8 e8f7 e8e7 e8d7 e8e6 c8d7 c8e6 a8b8 g7h8 g7h6 f6d7 f6h5 f6d5 f6g4 f6e4 a6b8 a6c7 a6c5 a6b4 f5e4 h7h6 b7b6 g6g5 c6c5 f5f4 h7h5 b7b5
c4c5,r1b1qrk1/ppn3bp/2p2np1/4pp2/1PP1P3/P1N2NP1/2Q2PBP/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 c3d5 c3b5 c3a4 c3e2 c3a2 c3d1 c3b1 g2h3 g2h1 c2a4 c2d3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2b1 g1h1 f1e1 f1d1 c1h6 c1g5 c1f4 c1e3 c1d2 c1b2 a1a2 a1b1 e4f5 c4c5 b4b5 g3g4 a3a4 h2h3 h2h4
f5f4,r1b1qrk1/ppn3bp/2p2np1/2P1pp2/1P2P3/P1N2NP1/2Q2PBP/R1B2RK1,g8h8 g8f7 f8f7 e8d8 e8f7 e8e7 e8d7 e8e6 c8d7 c8e6 a8b8 g7h8 g7h6 c7e6 c7a6 c7d5 c7b5 f6d7 f6h5 f6d5 f6g4 f6e4 f5e4 h7h6 b7b6 a7a6 g6g5 f5f4 h7h5 b7b5 a7a5
g3f4,r1b1qrk1/ppn3bp/2p2np1/2P1p3/1P2Pp2/P1N2NP1/2Q2PBP/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 c3d5 c3b5 c3a4 c3e2 c3a2 c3d1 c3b1 g2h3 g2h1 c2a4 c2d3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2b1 g1h1 f1e1 f1d1 c1f4 c1e3 c1d2 c1b2 a1a2 a1b1 g3f4 b4b5 g3g4 a3a4 h2h3 h2h4
f6h5,r1b1qrk1/ppn3bp/2p2np1/2P1p3/1P2PP2/P1N2N2/2Q2PBP/R1B2RK1,g8h8 g8f7 f8f7 e8d8 e8f7 e8e7 e8d7 e8e6 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 g7h8 g7h6 c7e6 c7a6 c7d5 c7b5 f6d7 f6h5 f6d5 f6g4 f6e4 e5f4 h7h6 b7b6 a7a6 g6g5 h7h5 b7b5 a7a5
c3e2,r1b1qrk1/ppn3bp/2p3p1/2P1p2n/1P2PP2/P1N2N2/2Q2PBP/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 c3d5 c3b5 c3a4 c3e2 c3a2 c3d1 c3b1 g2h3 g2h1 c2a4 c2d3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2b1 g1h1 f1e1 f1d1 c1e3 c1d2 c1b2 a1a2 a1b1 f4e5 f4f5 b4b5 a3a4 h2h3 h2h4
e5f4,r1b1qrk1/ppn3bp/2p3p1/2P1p2n/1P2PP2/P4N2/2Q1NPBP/R1B2RK1,g8h8 g8f7 f8f7 f8f6 f8f5 f8f4 e8d8 e8f7 e8e7 e8d7 e8e6 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 g7h8 g7h6 g7f6 c7e6 c7a6 c7d5 c7b5 h5f6 h5f4 h5g3 e5f4 h7h6 b7b6 a7a6 g6g5 b7b5 a7a5
c1b2,r1b1qrk1/ppn3bp/2p3p1/2P4n/1P2Pp2/P4N2/2Q1NPBP/R1B2RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 g2h3 g2h1 e2f4 e2d4 e2g3 e2c3 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2b2 c2a2 c2d1 c2b1 g1h1 f1e1 f1d1 c1f4 c1e3 c1d2 c1b2 a1a2 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
g6g5,r1b1qrk1/ppn3bp/2p3p1/2P4n/1P2Pp2/P4N2/1BQ1NPBP/R4RK1,g8h8 g8f7 f8f7 f8f6 f8f5 e8d8 e8f7 e8e7 e8d7 e8e6 e8e5 e8e4 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 g7h8 g7h6 g7f6 g7e5 g7d4 g7c3 g7b2 c7e6 c7a6 c7d5 c7b5 h5f6 h5g3 h7h6 b7b6 a7a6 g6g5 b7b5 a7a5
b2g7,r1b1qrk1/ppn3bp/2p5/2P3pn/1P2Pp2/P4N2/1BQ1NPBP/R4RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 g2h3 g2h1 e2f4 e2d4 e2g3 e2c3 e2c1 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2d1 c2c1 c2b1 b2g7 b2f6 b2e5 b2d4 b2c3 b2c1 g1h1 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
h5g7,r1b1qrk1/ppn3Bp/2p5/2P3pn/1P2Pp2/P4N2/2Q1NPBP/R4RK1,g8g7 g8f7 f8f7 f8f6 f8f5 e8d8 e8f7 e8e7 e8d7 e8g6 e8e6 e8e5 e8e4 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 c7e6 c7a6 c7d5 c7b5 h5g7 h5f6 h5g3 h7h6 b7b6 a7a6 g5g4 b7b5 a7a5
f3g5,r1b1qrk1/ppn3np/2p5/2P3p1/1P2Pp2/P4N2/2Q1NPBP/R4RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 g2h3 g2h1 e2f4 e2d4 e2g3 e2c3 e2c1 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1h1 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
e8h5,r1b1qrk1/ppn3np/2p5/2P3N1/1P2Pp2/P7/2Q1NPBP/R4RK1,g8h8 f8f7 f8f6 f8f5 e8d8 e8f7 e8e7 e8d7 e8g6 e8e6 e8h5 e8e5 e8e4 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 g7e6 g7h5 g7f5 c7e6 c7a6 c7d5 c7b5 h7h6 b7b6 a7a6 f4f3 h7h5 b7b5 a7a5
g5f3,r1b2rk1/ppn3np/2p5/2P3Nq/1P2Pp2/P7/2Q1NPBP/R4RK1,g5h7 g5f7 g5e6 g5h3 g5f3 g2h3 g2f3 g2h1 e2f4 e2d4 e2g3 e2c3 e2c1 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1h1 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 f2f3 h2h4
c8g4,r1b2rk1/ppn3np/2p5/2P4q/1P2Pp2/P4N2/2Q1NPBP/R4RK1,g8h8 g8f7 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c8e6 c8f5 c8g4 c8h3 a8b8 g7e8 g7e6 g7f5 c7e8 c7e6 c7a6 c7d5 c7b5 h5e8 h5f7 h5h6 h5g6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5g4 h5h3 h5f3 h5h2 h7h6 b7b6 a7a6 b7b5 a7a5
g1h1,r4rk1/ppn3np/2p5/2P4q/1P2Ppb1/P4N2/2Q1NPBP/R4RK1,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 g2h3 g2h1 e2f4 e2d4 e2g3 e2c3 e2c1 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1h1 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
a8e8,r4rk1/ppn3np/2p5/2P4q/1P2Ppb1/P4N2/2Q1NPBP/R4R1K,g8h8 g8f7 f8e8 f8d8 f8c8 f8b8 f8f7 f8f6 f8f5 a8e8 a8d8 a8c8 a8b8 g7e8 g7e6 g7f5 c7e8 c7e6 c7a6 c7d5 c7b5 h5e8 h5f7 h5h6 h5g6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5h3 h5h2 g4c8 g4d7 g4e6 g4f5 g4h3 g4f3 h7h6 b7b6 a7a6 b7b5 a7a5
e2g1,4rrk1/ppn3np/2p5/2P4q/1P2Ppb1/P4N2/2Q1NPBP/R4R1K,f3g5 f3e5 f3h4 f3d4 f3d2 f3g1 f3e1 g2h3 e2f4 e2d4 e2g3 e2c3 e2g1 e2c1 c2c4 c2a4 c2d3 c2c3 c2b3 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 h1g1 f1g1 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
e8e6,4rrk1/ppn3np/2p5/2P4q/1P2Ppb1/P4N2/2Q2PBP/R4RNK,g8h8 g8f7 f8f7 f8f6 f8f5 e8d8 e8c8 e8b8 e8a8 e8e7 e8e6 e8e5 e8e4 g7e6 g7f5 c7a8 c7e6 c7a6 c7d5 c7b5 h5f7 h5h6 h5g6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5h3 h5h2 g4c8 g4d7 g4e6 g4f5 g4h3 g4f3 h7h6 b7b6 a7a6 b7b5 a7a5
h2h3,5rk1/ppn3np/2p1r3/2P4q/1P2Ppb1/P4N2/2Q2PBP/R4RNK,f3g5 f3e5 f3h4 f3d4 f3d2 f3e1 g2h3 c2c4 c2a4 c2d3 c2c3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1h3 g1e2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 a3a4 h2h3 h2h4
e6g6,5rk1/ppn3np/2p1r3/2P4q/1P2Ppb1/P4N1P/2Q2PB1/R4RNK,g8h8 g8f7 f8e8 f8d8 f8c8 f8b8 f8a8 f8f7 f8f6 f8f5 g7e8 g7f5 c7e8 c7a8 c7a6 c7d5 c7b5 e6e8 e6e7 e6h6 e6g6 e6f6 e6d6 e6e5 e6e4 h5e8 h5f7 h5h6 h5g6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5h3 g4f5 g4h3 g4f3 h7h6 b7b6 a7a6 b7b5 a7a5
f3h2,5rk1/ppn3np/2p3r1/2P4q/1P2Ppb1/P4N1P/2Q2PB1/R4RNK,f3g5 f3e5 f3h4 f3d4 f3h2 f3d2 f3e1 c2c4 c2a4 c2d3 c2c3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 h1h2 g1e2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4
g4c8,5rk1/ppn3np/2p3r1/2P4q/1P2Ppb1/P6P/2Q2PBN/R4RNK,g8h8 g8f7 f8e8 f8d8 f8c8 f8b8 f8a8 f8f7 f8f6 f8f5 g7e8 g7e6 g7f5 c7e8 c7a8 c7e6 c7a6 c7d5 c7b5 g6h6 g6f6 g6e6 g6d6 g6g5 h5h6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5h3 g4c8 g4d7 g4e6 g4f5 g4h3 g4f3 g4e2 g4d1 h7h6 b7b6 a7a6 f4f3 b7b5 a7a5
f2f3,2b2rk1/ppn3np/2p3r1/2P4q/1P2Pp2/P6P/2Q2PBN/R4RNK,h2g4 h2f3 g2f3 c2c4 c2a4 c2d3 c2c3 c2b3 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1f3 g1e2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4 f2f3
h5g5,2b2rk1/ppn3np/2p3r1/2P4q/1P2Pp2/P4P1P/2Q3BN/R4RNK,g8h8 g8f7 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c8e6 c8f5 c8g4 c8h3 g7e8 g7e6 g7f5 c7e8 c7a8 c7e6 c7a6 c7d5 c7b5 g6h6 g6f6 g6e6 g6d6 g6g5 g6g4 g6g3 g6g2 h5h6 h5g5 h5f5 h5e5 h5d5 h5c5 h5h4 h5g4 h5h3 h5f3 h7h6 b7b6 a7a6 b7b5 a7a5
h2g4,2b2rk1/ppn3np/2p3r1/2P3q1/1P2Pp2/P4P1P/2Q3BN/R4RNK,h2g4 c2c4 c2a4 c2d3 c2c3 c2b3 c2f2 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1e2 f1f2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4
h7h5,2b2rk1/ppn3np/2p3r1/2P3q1/1P2PpN1/P4P1P/2Q3B1/R4RNK,g8h8 g8f7 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c8e6 c8f5 c8g4 g7e8 g7e6 g7h5 g7f5 c7e8 c7a8 c7e6 c7a6 c7d5 c7b5 g6h6 g6f6 g6e6 g6d6 g5d8 g5e7 g5h6 g5f6 g5h5 g5f5 g5e5 g5d5 g5c5 g5h4 g5g4 h7h6 b7b6 a7a6 h7h5 b7b5 a7a5
g4h2,2b2rk1/ppn3n1/2p3r1/2P3qp/1P2PpN1/P4P1P/2Q3B1/R4RNK,g4h6 g4f6 g4e5 g4e3 g4h2 g4f2 c2c4 c2a4 c2d3 c2c3 c2b3 c2f2 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 h1h2 g1e2 f1f2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4
g7e6,2b2rk1/ppn3n1/2p3r1/2P3qp/1P2Pp2/P4P1P/2Q3BN/R4RNK,g8h8 g8h7 g8f7 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c8e6 c8f5 c8g4 c8h3 g7e8 g7e6 g7f5 c7e8 c7a8 c7e6 c7a6 c7d5 c7b5 g6h6 g6f6 g6e6 g6d6 g5d8 g5e7 g5h6 g5f6 g5f5 g5e5 g5d5 g5c5 g5h4 g5g4 g5g3 g5g2 b7b6 a7a6 h5h4 b7b5 a7a5
c2f2,2b2rk1/ppn5/2p1n1r1/2P3qp/1P2Pp2/P4P1P/2Q3BN/R4RNK,h2g4 c2c4 c2a4 c2d3 c2c3 c2b3 c2f2 c2e2 c2d2 c2b2 c2a2 c2d1 c2c1 c2b1 g1e2 f1f2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4
g8h8,2b2rk1/ppn5/2p1n1r1/2P3qp/1P2Pp2/P4P1P/5QBN/R4RNK,g8h8 g8h7 g8g7 g8f7 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c7e8 c7a8 c7a6 c7d5 c7b5 g6g7 g6h6 g6f6 e6d8 e6g7 e6c5 e6d4 g5d8 g5e7 g5h6 g5f6 g5f5 g5e5 g5d5 g5c5 g5h4 g5g4 g5g3 g5g2 b7b6 a7a6 h5h4 b7b5 a7a5
g1e2,2b2r1k/ppn5/2p1n1r1/2P3qp/1P2Pp2/P4P1P/5QBN/R4RNK,h2g4 f2h4 f2d4 f2g3 f2e3 f2e2 f2d2 f2c2 f2b2 f2a2 f2e1 g1e2 f1e1 f1d1 f1c1 f1b1 a1a2 a1e1 a1d1 a1c1 a1b1 e4e5 b4b5 h3h4 a3a4
f8g8,2b2r1k/ppn5/2p1n1r1/2P3qp/1P2Pp2/P4P1P/4NQBN/R4R1K,h8g8 h8h7 h8g7 f8g8 f8e8 f8d8 f8f7 f8f6 f8f5 c8d7 c7e8 c7a8 c7a6 c7d5 c7b5 g6g8 g6g7 g6h6 g6f6 e6d8 e6g7 e6c5 e6d4 g5d8 g5e7 g5h6 g5f6 g5f5 g5e5 g5d5 g5c5 g5h4 g5g4 g5g3 g5g2 b7b6 a7a6 h5h4 b7b5 a7a5
